datetime,code,name,open,close,high,low,volume,amount,pct_chg,amplitude
2026-06-11 09:30:00,sh600955,维远股份,15.45,15.45,15.45,15.45,247,381614,-0.06,0.0
2026-06-11 09:31:00,sh600955,维远股份,15.6,15.53,15.6,15.48,1297,2011104,0.52,0.78
2026-06-11 09:32:00,sh600955,维远股份,15.52,15.44,15.52,15.4,1277,1974770,-0.58,0.77
2026-06-11 09:33:00,sh600955,维远股份,15.44,15.43,15.45,15.42,688,1061713,-0.06,0.19
2026-06-11 09:34:00,sh600955,维远股份,15.42,15.33,15.42,15.31,948,1454779,-0.65,0.71
2026-06-11 09:35:00,sh600955,维远股份,15.33,15.28,15.34,15.27,398,609038,-0.33,0.46
2026-06-11 09:36:00,sh600955,维远股份,15.29,15.25,15.32,15.25,493,753992,-0.2,0.46
2026-06-11 09:37:00,sh600955,维远股份,15.25,15.13,15.25,15.12,801,1216631,-0.79,0.85
2026-06-11 09:38:00,sh600955,维远股份,15.13,15.13,15.15,15.1,840,1270599,0.0,0.33
2026-06-11 09:39:00,sh600955,维远股份,15.13,15.06,15.15,15.05,657,992946,-0.46,0.66
2026-06-11 09:40:00,sh600955,维远股份,15.05,15.1,15.1,15.02,660,992874,0.27,0.53
2026-06-11 09:41:00,sh600955,维远股份,15.1,15.15,15.16,15.1,538,813377,0.33,0.4
2026-06-11 09:42:00,sh600955,维远股份,15.15,15.17,15.19,15.15,406,616125,0.13,0.26
2026-06-11 09:43:00,sh600955,维远股份,15.16,15.13,15.16,15.11,658,996377,-0.26,0.33
2026-06-11 09:44:00,sh600955,维远股份,15.14,15.15,15.17,15.12,629,952279,0.13,0.33
2026-06-11 09:45:00,sh600955,维远股份,15.17,15.15,15.17,15.14,136,206067,0.0,0.2
2026-06-11 09:46:00,sh600955,维远股份,15.15,15.16,15.16,15.13,297,449780,0.07,0.2
2026-06-11 09:47:00,sh600955,维远股份,15.16,15.18,15.2,15.16,228,346019,0.13,0.26
2026-06-11 09:48:00,sh600955,维远股份,15.17,15.15,15.17,15.14,457,692079,-0.2,0.2
2026-06-11 09:49:00,sh600955,维远股份,15.19,15.22,15.22,15.17,322,489211,0.46,0.33
2026-06-11 09:50:00,sh600955,维远股份,15.22,15.19,15.26,15.19,247,375765,-0.2,0.46
2026-06-11 09:51:00,sh600955,维远股份,15.18,15.17,15.19,15.17,116,176136,-0.13,0.13
2026-06-11 09:52:00,sh600955,维远股份,15.17,15.14,15.17,15.14,214,324240,-0.2,0.2
2026-06-11 09:53:00,sh600955,维远股份,15.13,15.12,15.14,15.09,556,840399,-0.13,0.33
2026-06-11 09:54:00,sh600955,维远股份,15.13,15.12,15.13,15.1,211,319021,0.0,0.2
2026-06-11 09:55:00,sh600955,维远股份,15.12,15.16,15.17,15.12,365,552439,0.26,0.33
2026-06-11 09:56:00,sh600955,维远股份,15.16,15.15,15.16,15.15,35,53054,-0.07,0.07
2026-06-11 09:57:00,sh600955,维远股份,15.16,15.15,15.17,15.14,153,231981,0.0,0.2
2026-06-11 09:58:00,sh600955,维远股份,15.16,15.16,15.2,15.16,191,289921,0.07,0.26
2026-06-11 09:59:00,sh600955,维远股份,15.15,15.15,15.17,15.14,128,193992,-0.07,0.2
2026-06-11 10:00:00,sh600955,维远股份,15.14,15.15,15.16,15.13,260,393688,0.0,0.2
2026-06-11 10:01:00,sh600955,维远股份,15.15,15.15,15.19,15.15,180,273000,0.0,0.26
2026-06-11 10:02:00,sh600955,维远股份,15.16,15.18,15.18,15.14,293,443979,0.2,0.26
2026-06-11 10:03:00,sh600955,维远股份,15.16,15.16,15.18,15.16,155,235123,-0.13,0.13
2026-06-11 10:04:00,sh600955,维远股份,15.18,15.13,15.18,15.13,321,486292,-0.2,0.33
2026-06-11 10:05:00,sh600955,维远股份,15.13,15.12,15.15,15.12,211,319151,-0.07,0.2
2026-06-11 10:06:00,sh600955,维远股份,15.12,15.09,15.12,15.09,329,497015,-0.2,0.2
2026-06-11 10:07:00,sh600955,维远股份,15.09,15.09,15.1,15.09,216,326040,0.0,0.07
2026-06-11 10:08:00,sh600955,维远股份,15.09,15.14,15.14,15.09,164,247827,0.33,0.33
2026-06-11 10:09:00,sh600955,维远股份,15.13,15.1,15.14,15.08,218,329376,-0.26,0.4
2026-06-11 10:10:00,sh600955,维远股份,15.11,15.11,15.12,15.09,43,64935,0.07,0.2
2026-06-11 10:11:00,sh600955,维远股份,15.11,15.11,15.11,15.1,82,123852,0.0,0.07
2026-06-11 10:12:00,sh600955,维远股份,15.1,15.08,15.1,15.05,267,402433,-0.2,0.33
2026-06-11 10:13:00,sh600955,维远股份,15.08,15.05,15.08,15.05,83,124977,-0.2,0.2
2026-06-11 10:14:00,sh600955,维远股份,15.05,15.06,15.07,15.05,437,658056,0.07,0.13
2026-06-11 10:15:00,sh600955,维远股份,15.05,15.05,15.06,15.05,84,126477,-0.07,0.07
2026-06-11 10:16:00,sh600955,维远股份,15.05,15.05,15.05,15.05,87,130944,0.0,0.0
2026-06-11 10:17:00,sh600955,维远股份,15.05,15.05,15.06,15.04,107,161000,0.0,0.13
2026-06-11 10:18:00,sh600955,维远股份,15.04,15.02,15.04,15.01,278,417695,-0.2,0.2
2026-06-11 10:19:00,sh600955,维远股份,15.0,15.03,15.03,14.99,923,1384698,0.07,0.27
2026-06-11 10:20:00,sh600955,维远股份,15.02,15.04,15.04,15.02,87,130794,0.07,0.13
2026-06-11 10:21:00,sh600955,维远股份,15.05,15.05,15.06,15.05,109,164053,0.07,0.07
2026-06-11 10:22:00,sh600955,维远股份,15.03,15.04,15.05,15.03,67,100732,-0.07,0.13
