datetime,code,name,open,close,high,low,volume,amount,pct_chg,amplitude
2026-07-01 09:30:00,sz000632,ST三木,3.02,3.02,3.02,3.02,4093,1236086,-0.98,0.0
2026-07-01 09:31:00,sz000632,ST三木,3.04,3.11,3.12,3.04,3899,1201560,2.98,2.65
2026-07-01 09:32:00,sz000632,ST三木,3.11,3.12,3.13,3.08,3658,1134629,0.32,1.61
2026-07-01 09:33:00,sz000632,ST三木,3.11,3.13,3.15,3.11,6240,1960156,0.32,1.28
2026-07-01 09:34:00,sz000632,ST三木,3.13,3.14,3.16,3.13,2346,738012,0.32,0.96
2026-07-01 09:35:00,sz000632,ST三木,3.15,3.09,3.15,3.09,5480,1713277,-1.59,1.91
2026-07-01 09:36:00,sz000632,ST三木,3.09,3.13,3.13,3.09,4911,1530235,1.29,1.29
2026-07-01 09:37:00,sz000632,ST三木,3.13,3.14,3.15,3.13,677,212691,0.32,0.64
2026-07-01 09:38:00,sz000632,ST三木,3.15,3.17,3.18,3.14,1790,565659,0.96,1.27
2026-07-01 09:39:00,sz000632,ST三木,3.18,3.17,3.2,3.17,6245,1988972,0.0,0.95
2026-07-01 09:40:00,sz000632,ST三木,3.18,3.18,3.18,3.17,291,92475,0.32,0.32
2026-07-01 09:41:00,sz000632,ST三木,3.18,3.18,3.19,3.17,2178,691870,0.0,0.63
2026-07-01 09:42:00,sz000632,ST三木,3.19,3.2,3.2,3.19,14837,4747042,0.63,0.31
2026-07-01 09:43:00,sz000632,ST三木,3.2,3.2,3.2,3.2,773,247360,0.0,0.0
2026-07-01 09:44:00,sz000632,ST三木,3.2,3.2,3.2,3.2,414,132480,0.0,0.0
2026-07-01 09:45:00,sz000632,ST三木,3.2,3.2,3.2,3.2,254,81280,0.0,0.0
2026-07-01 09:46:00,sz000632,ST三木,3.2,3.2,3.2,3.2,414,132480,0.0,0.0
2026-07-01 09:47:00,sz000632,ST三木,3.2,3.2,3.2,3.2,215,68800,0.0,0.0
2026-07-01 09:48:00,sz000632,ST三木,3.2,3.2,3.2,3.2,243,77760,0.0,0.0
2026-07-01 09:49:00,sz000632,ST三木,3.2,3.2,3.2,3.2,204,65280,0.0,0.0
2026-07-01 09:50:00,sz000632,ST三木,3.2,3.2,3.2,3.2,147,47040,0.0,0.0
2026-07-01 09:51:00,sz000632,ST三木,3.2,3.2,3.2,3.2,145,46400,0.0,0.0
2026-07-01 09:52:00,sz000632,ST三木,3.2,3.2,3.2,3.2,201,64320,0.0,0.0
2026-07-01 09:53:00,sz000632,ST三木,3.2,3.2,3.2,3.2,222,71040,0.0,0.0
2026-07-01 09:54:00,sz000632,ST三木,3.2,3.2,3.2,3.2,24,7680,0.0,0.0
2026-07-01 09:55:00,sz000632,ST三木,3.2,3.2,3.2,3.2,28,8960,0.0,0.0
2026-07-01 09:56:00,sz000632,ST三木,3.2,3.2,3.2,3.2,31,9920,0.0,0.0
2026-07-01 09:57:00,sz000632,ST三木,3.2,3.2,3.2,3.2,154,49280,0.0,0.0
2026-07-01 09:58:00,sz000632,ST三木,3.2,3.2,3.2,3.2,50,16000,0.0,0.0
2026-07-01 09:59:00,sz000632,ST三木,3.2,3.2,3.2,3.2,1,320,0.0,0.0
2026-07-01 10:00:00,sz000632,ST三木,3.2,3.2,3.2,3.2,10,3200,0.0,0.0
2026-07-01 10:01:00,sz000632,ST三木,3.2,3.2,3.2,3.2,107,34240,0.0,0.0
2026-07-01 10:02:00,sz000632,ST三木,3.2,3.2,3.2,3.2,671,214720,0.0,0.0
2026-07-01 10:03:00,sz000632,ST三木,3.2,3.2,3.2,3.2,21,6720,0.0,0.0
2026-07-01 10:04:00,sz000632,ST三木,3.2,3.2,3.2,3.2,17,5440,0.0,0.0
2026-07-01 10:05:00,sz000632,ST三木,3.2,3.2,3.2,3.2,65,20800,0.0,0.0
2026-07-01 10:06:00,sz000632,ST三木,3.2,3.2,3.2,3.2,10,3200,0.0,0.0
2026-07-01 10:07:00,sz000632,ST三木,3.2,3.2,3.2,3.2,0,0,0.0,0.0
2026-07-01 10:08:00,sz000632,ST三木,3.2,3.2,3.2,3.2,110,35200,0.0,0.0
2026-07-01 10:09:00,sz000632,ST三木,3.2,3.2,3.2,3.2,60,19200,0.0,0.0
2026-07-01 10:10:00,sz000632,ST三木,3.2,3.2,3.2,3.2,1,320,0.0,0.0
2026-07-01 10:11:00,sz000632,ST三木,3.2,3.2,3.2,3.2,94,30080,0.0,0.0
2026-07-01 10:12:00,sz000632,ST三木,3.2,3.2,3.2,3.2,11,3520,0.0,0.0
2026-07-01 10:13:00,sz000632,ST三木,3.2,3.2,3.2,3.2,10,3200,0.0,0.0
2026-07-01 10:14:00,sz000632,ST三木,3.2,3.2,3.2,3.2,2,640,0.0,0.0
