datetime,code,name,open,close,high,low,volume,amount,pct_chg,amplitude
2026-06-25 09:30:00,sz002416,爱施德,10.11,10.11,10.11,10.11,1166,1178826,-0.3,0.0
2026-06-25 09:31:00,sz002416,爱施德,10.11,10.06,10.11,10.05,3032,3056027,-0.49,0.59
2026-06-25 09:32:00,sz002416,爱施德,10.06,10.09,10.13,10.04,1821,1834990,0.3,0.89
2026-06-25 09:33:00,sz002416,爱施德,10.12,10.04,10.12,10.04,1916,1930943,-0.5,0.79
2026-06-25 09:34:00,sz002416,爱施德,10.02,10.03,10.05,10.01,2837,2844398,-0.1,0.4
2026-06-25 09:35:00,sz002416,爱施德,10.03,10.0,10.04,10.0,2149,2153241,-0.3,0.4
2026-06-25 09:36:00,sz002416,爱施德,10.01,10.03,10.04,10.01,1141,1142799,0.3,0.3
2026-06-25 09:37:00,sz002416,爱施德,10.02,9.99,10.03,9.99,2730,2730242,-0.4,0.4
2026-06-25 09:38:00,sz002416,爱施德,9.98,9.99,10.02,9.98,1749,1749556,0.0,0.4
2026-06-25 09:39:00,sz002416,爱施德,9.98,9.99,9.99,9.97,2541,2535628,0.0,0.2
2026-06-25 09:40:00,sz002416,爱施德,9.99,10.05,10.06,9.98,2920,2924738,0.6,0.8
2026-06-25 09:41:00,sz002416,爱施德,10.02,10.03,10.05,10.0,692,693475,-0.2,0.5
2026-06-25 09:42:00,sz002416,爱施德,10.02,10.0,10.03,10.0,1406,1407408,-0.3,0.3
2026-06-25 09:43:00,sz002416,爱施德,10.0,10.01,10.01,9.99,1421,1422682,0.1,0.2
2026-06-25 09:44:00,sz002416,爱施德,10.01,10.02,10.03,10.01,2561,2563643,0.1,0.2
2026-06-25 09:45:00,sz002416,爱施德,10.02,10.03,10.05,10.02,530,531801,0.1,0.3
2026-06-25 09:46:00,sz002416,爱施德,10.03,10.06,10.06,10.02,1765,1772547,0.3,0.4
2026-06-25 09:47:00,sz002416,爱施德,10.07,10.03,10.07,10.03,1016,1020937,-0.3,0.4
2026-06-25 09:48:00,sz002416,爱施德,10.04,10.02,10.04,10.02,1161,1164570,-0.1,0.2
2026-06-25 09:49:00,sz002416,爱施德,10.03,9.99,10.03,9.99,3296,3297513,-0.3,0.4
2026-06-25 09:50:00,sz002416,爱施德,10.0,9.98,10.0,9.97,944,942763,-0.1,0.3
2026-06-25 09:51:00,sz002416,爱施德,9.98,9.97,10.0,9.97,1443,1440611,-0.1,0.3
2026-06-25 09:52:00,sz002416,爱施德,9.98,9.97,9.98,9.93,3517,3501154,0.0,0.5
2026-06-25 09:53:00,sz002416,爱施德,9.96,9.94,9.96,9.94,882,878200,-0.3,0.2
2026-06-25 09:54:00,sz002416,爱施德,9.94,9.93,9.95,9.93,1158,1150719,-0.1,0.2
2026-06-25 09:55:00,sz002416,爱施德,9.93,9.94,9.94,9.92,1863,1849850,0.1,0.2
2026-06-25 09:56:00,sz002416,爱施德,9.95,9.96,9.96,9.93,3282,3262077,0.2,0.3
2026-06-25 09:57:00,sz002416,爱施德,9.96,9.9,9.96,9.9,1395,1383854,-0.6,0.6
2026-06-25 09:58:00,sz002416,爱施德,9.93,9.91,9.93,9.91,921,913504,0.1,0.2
2026-06-25 09:59:00,sz002416,爱施德,9.91,9.94,9.95,9.9,3116,3093727,0.3,0.5
2026-06-25 10:00:00,sz002416,爱施德,9.93,9.93,9.94,9.93,907,901282,-0.1,0.1
2026-06-25 10:01:00,sz002416,爱施德,9.94,9.95,9.95,9.93,1508,1499002,0.2,0.2
2026-06-25 10:02:00,sz002416,爱施德,9.95,9.93,9.96,9.93,416,413738,-0.2,0.3
2026-06-25 10:03:00,sz002416,爱施德,9.93,9.95,9.95,9.93,177,175878,0.2,0.2
2026-06-25 10:04:00,sz002416,爱施德,9.93,9.96,9.96,9.93,1233,1226442,0.1,0.3
2026-06-25 10:05:00,sz002416,爱施德,9.97,9.96,9.98,9.96,646,643944,0.0,0.2
2026-06-25 10:06:00,sz002416,爱施德,9.95,9.96,9.96,9.94,651,647741,0.0,0.2
2026-06-25 10:07:00,sz002416,爱施德,9.95,9.96,9.96,9.95,256,254882,0.0,0.1
2026-06-25 10:08:00,sz002416,爱施德,9.95,9.91,9.95,9.91,1212,1202465,-0.5,0.4
2026-06-25 10:09:00,sz002416,爱施德,9.91,9.93,9.93,9.91,496,491972,0.2,0.2
2026-06-25 10:10:00,sz002416,爱施德,9.93,9.92,9.93,9.9,733,726280,-0.1,0.3
2026-06-25 10:11:00,sz002416,爱施德,9.91,9.88,9.91,9.87,4824,4771743,-0.4,0.4
2026-06-25 10:12:00,sz002416,爱施德,9.87,9.87,9.88,9.87,1141,1126604,-0.1,0.1
2026-06-25 10:13:00,sz002416,爱施德,9.86,9.88,9.88,9.86,2975,2936465,0.1,0.2
2026-06-25 10:14:00,sz002416,爱施德,9.89,9.89,9.89,9.87,1021,1008474,0.1,0.2
2026-06-25 10:15:00,sz002416,爱施德,9.89,9.88,9.9,9.88,293,289716,-0.1,0.2
2026-06-25 10:16:00,sz002416,爱施德,9.88,9.87,9.88,9.87,617,609597,-0.1,0.1
2026-06-25 10:17:00,sz002416,爱施德,9.87,9.86,9.88,9.85,4109,4052954,-0.1,0.3
2026-06-25 10:18:00,sz002416,爱施德,9.85,9.83,9.86,9.83,2283,2247289,-0.3,0.3
2026-06-25 10:19:00,sz002416,爱施德,9.84,9.81,9.84,9.8,3146,3086305,-0.2,0.41
2026-06-25 10:20:00,sz002416,爱施德,9.81,9.8,9.82,9.8,4363,4277302,-0.1,0.2
2026-06-25 10:21:00,sz002416,爱施德,9.81,9.8,9.83,9.79,4291,4208822,0.0,0.41
2026-06-25 10:22:00,sz002416,爱施德,9.8,9.84,9.84,9.8,2538,2490198,0.41,0.41
2026-06-25 10:23:00,sz002416,爱施德,9.84,9.85,9.86,9.83,913,899101,0.1,0.3
2026-06-25 10:24:00,sz002416,爱施德,9.85,9.85,9.86,9.85,696,685746,0.0,0.1
2026-06-25 10:25:00,sz002416,爱施德,9.85,9.89,9.89,9.85,2744,2705090,0.41,0.41
2026-06-25 10:26:00,sz002416,爱施德,9.92,9.91,9.93,9.91,2152,2134641,0.2,0.2
2026-06-25 10:27:00,sz002416,爱施德,9.9,9.88,9.9,9.86,1894,1871787,-0.3,0.4
2026-06-25 10:28:00,sz002416,爱施德,9.89,9.88,9.89,9.87,1047,1034391,0.0,0.2
2026-06-25 10:29:00,sz002416,爱施德,9.89,9.88,9.89,9.87,251,248021,0.0,0.2
2026-06-25 10:30:00,sz002416,爱施德,9.87,9.89,9.89,9.87,473,467779,0.1,0.2
2026-06-25 10:31:00,sz002416,爱施德,9.89,9.89,9.89,9.87,885,874520,0.0,0.2
2026-06-25 10:32:00,sz002416,爱施德,9.89,9.9,9.91,9.89,518,512593,0.1,0.2
2026-06-25 10:33:00,sz002416,爱施德,9.9,9.9,9.9,9.89,392,387843,0.0,0.1
2026-06-25 10:34:00,sz002416,爱施德,9.89,9.89,9.9,9.88,799,789432,-0.1,0.2
2026-06-25 10:35:00,sz002416,爱施德,9.89,9.89,9.9,9.88,311,307590,0.0,0.2
2026-06-25 10:36:00,sz002416,爱施德,9.88,9.9,9.9,9.88,1249,1234871,0.1,0.2
2026-06-25 10:37:00,sz002416,爱施德,9.9,9.92,9.92,9.9,2164,2141811,0.2,0.2
2026-06-25 10:38:00,sz002416,爱施德,9.91,9.94,9.95,9.9,1239,1228554,0.2,0.5
2026-06-25 10:39:00,sz002416,爱施德,9.93,9.95,9.95,9.93,550,546791,0.1,0.2
2026-06-25 10:40:00,sz002416,爱施德,9.94,9.94,9.95,9.94,467,464246,-0.1,0.1
2026-06-25 10:41:00,sz002416,爱施德,9.93,9.92,9.94,9.92,900,893615,-0.2,0.2
2026-06-25 10:42:00,sz002416,爱施德,9.92,9.95,9.95,9.92,829,823615,0.3,0.3
2026-06-25 10:43:00,sz002416,爱施德,9.94,10.02,10.03,9.94,2885,2880917,0.7,0.9
2026-06-25 10:44:00,sz002416,爱施德,10.03,10.04,10.05,10.0,1996,2000517,0.2,0.5
2026-06-25 10:45:00,sz002416,爱施德,10.04,10.0,10.04,9.98,1014,1016642,-0.4,0.6
2026-06-25 10:46:00,sz002416,爱施德,10.0,10.02,10.07,10.0,2866,2878559,0.2,0.7
2026-06-25 10:47:00,sz002416,爱施德,10.03,9.99,10.03,9.99,1059,1059879,-0.3,0.4
2026-06-25 10:48:00,sz002416,爱施德,9.98,9.99,9.99,9.97,726,724350,0.0,0.2
2026-06-25 10:49:00,sz002416,爱施德,9.99,9.98,9.99,9.97,673,670946,-0.1,0.2
2026-06-25 10:50:00,sz002416,爱施德,9.97,10.04,10.04,9.97,1906,1908742,0.6,0.7
2026-06-25 10:51:00,sz002416,爱施德,10.04,10.03,10.04,10.02,2203,2204697,-0.1,0.2
2026-06-25 10:52:00,sz002416,爱施德,10.02,10.03,10.03,10.01,267,267599,0.0,0.2
2026-06-25 10:53:00,sz002416,爱施德,10.02,10.03,10.03,10.02,290,290683,0.0,0.1
2026-06-25 10:54:00,sz002416,爱施德,10.03,10.04,10.04,10.03,232,232709,0.1,0.1
2026-06-25 10:55:00,sz002416,爱施德,10.03,10.03,10.04,10.02,228,228549,-0.1,0.2
2026-06-25 10:56:00,sz002416,爱施德,10.02,10.01,10.02,10.0,576,576640,-0.2,0.2
2026-06-25 10:57:00,sz002416,爱施德,10.02,10.04,10.04,10.01,283,283484,0.3,0.3
2026-06-25 10:58:00,sz002416,爱施德,10.04,10.02,10.04,10.02,248,248661,-0.2,0.2
2026-06-25 10:59:00,sz002416,爱施德,10.03,10.02,10.03,10.02,75,75182,0.0,0.1
