datetime,code,name,open,close,high,low,volume,amount,pct_chg,amplitude
2026-06-25 09:30:00,sz301021,英诺激光,132.99,132.99,132.99,132.99,728,9681672,3.33,0.0
2026-06-25 09:31:00,sz301021,英诺激光,132.88,129.01,134.7,129.01,6802,90642248,-2.99,4.28
2026-06-25 09:32:00,sz301021,英诺激光,129.01,129.35,132.0,128.3,2461,31914964,0.26,2.87
2026-06-25 09:33:00,sz301021,英诺激光,129.68,131.24,131.24,129.68,2188,28521550,1.46,1.21
2026-06-25 09:34:00,sz301021,英诺激光,131.24,130.98,131.24,129.94,976,12759568,-0.2,0.99
2026-06-25 09:35:00,sz301021,英诺激光,130.73,133.98,133.98,130.34,1236,16305667,2.29,2.78
2026-06-25 09:36:00,sz301021,英诺激光,134.11,134.36,134.94,133.01,2212,29710928,0.28,1.44
2026-06-25 09:37:00,sz301021,英诺激光,133.64,133.31,134.15,133.21,1401,18739248,-0.78,0.7
2026-06-25 09:38:00,sz301021,英诺激光,133.12,133.62,133.62,132.52,819,10898345,0.23,0.83
2026-06-25 09:39:00,sz301021,英诺激光,133.53,131.9,133.53,131.89,892,11826648,-1.29,1.23
2026-06-25 09:40:00,sz301021,英诺激光,131.77,131.85,132.56,131.77,476,6293839,-0.04,0.6
2026-06-25 09:41:00,sz301021,英诺激光,131.63,131.6,132.04,131.6,346,4560855,-0.19,0.33
2026-06-25 09:42:00,sz301021,英诺激光,131.6,131.78,132.09,131.21,1360,17890884,0.14,0.67
2026-06-25 09:43:00,sz301021,英诺激光,131.88,132.11,132.4,131.45,442,5832653,0.25,0.72
2026-06-25 09:44:00,sz301021,英诺激光,131.8,131.47,131.95,131.46,452,5955041,-0.48,0.37
2026-06-25 09:45:00,sz301021,英诺激光,131.47,130.83,131.47,130.66,296,3878402,-0.49,0.62
2026-06-25 09:46:00,sz301021,英诺激光,130.87,131.17,131.2,130.53,583,7627926,0.26,0.51
2026-06-25 09:47:00,sz301021,英诺激光,131.2,131.88,131.88,131.2,535,7035771,0.54,0.52
2026-06-25 09:48:00,sz301021,英诺激光,131.78,132.51,133.0,131.77,570,7538473,0.48,0.93
2026-06-25 09:49:00,sz301021,英诺激光,132.31,132.47,132.59,131.88,622,8223964,-0.03,0.54
2026-06-25 09:50:00,sz301021,英诺激光,132.53,133.22,133.24,132.53,439,5828330,0.57,0.54
2026-06-25 09:51:00,sz301021,英诺激光,133.0,132.4,133.22,132.32,288,3824999,-0.62,0.68
2026-06-25 09:52:00,sz301021,英诺激光,132.15,132.74,132.87,132.04,263,3483934,0.26,0.63
2026-06-25 09:53:00,sz301021,英诺激光,132.69,132.14,132.75,132.0,420,5564696,-0.45,0.57
2026-06-25 09:54:00,sz301021,英诺激光,132.48,131.82,132.65,131.82,397,5250108,-0.24,0.63
2026-06-25 09:55:00,sz301021,英诺激光,132.02,132.03,132.39,132.02,292,3857723,0.16,0.28
2026-06-25 09:56:00,sz301021,英诺激光,132.0,132.25,132.3,131.96,541,7158071,0.17,0.26
2026-06-25 09:57:00,sz301021,英诺激光,132.28,132.28,132.28,131.73,375,4953796,0.02,0.42
2026-06-25 09:58:00,sz301021,英诺激光,132.26,132.37,132.64,132.11,207,2741161,0.07,0.4
2026-06-25 09:59:00,sz301021,英诺激光,132.18,131.64,132.19,131.36,294,3873383,-0.55,0.63
2026-06-25 10:00:00,sz301021,英诺激光,131.62,132.3,132.3,131.62,178,2348055,0.5,0.52
2026-06-25 10:01:00,sz301021,英诺激光,132.25,132.36,132.48,132.18,366,4843205,0.05,0.23
2026-06-25 10:02:00,sz301021,英诺激光,132.35,133.14,133.3,132.35,950,12631137,0.59,0.72
2026-06-25 10:03:00,sz301021,英诺激光,133.17,133.3,133.67,133.17,522,6961992,0.12,0.38
2026-06-25 10:04:00,sz301021,英诺激光,133.3,133.53,133.8,133.3,315,4205349,0.17,0.38
2026-06-25 10:05:00,sz301021,英诺激光,133.57,134.9,134.9,133.44,997,13386897,1.03,1.09
2026-06-25 10:06:00,sz301021,英诺激光,134.88,136.26,136.37,134.52,2365,32071168,1.01,1.37
2026-06-25 10:07:00,sz301021,英诺激光,136.36,136.38,136.66,135.86,1017,13859395,0.09,0.59
2026-06-25 10:08:00,sz301021,英诺激光,136.24,135.53,136.24,135.43,618,8395796,-0.62,0.59
2026-06-25 10:09:00,sz301021,英诺激光,135.74,136.23,136.48,135.73,819,11156032,0.52,0.55
2026-06-25 10:10:00,sz301021,英诺激光,136.22,137.0,137.71,136.22,1403,19226552,0.57,1.09
2026-06-25 10:11:00,sz301021,英诺激光,136.74,136.45,136.74,136.09,854,11654886,-0.4,0.47
