datetime,code,name,open,close,high,low,volume,amount,pct_chg,amplitude
2026-06-08 09:30:00,sh600493,凤竹纺织,6.2,6.2,6.2,6.2,308,190960,-1.9,0.0
2026-06-08 09:31:00,sh600493,凤竹纺织,6.21,6.18,6.25,6.16,1710,1059542,-0.32,1.45
2026-06-08 09:32:00,sh600493,凤竹纺织,6.18,6.27,6.27,6.18,1070,665055,1.46,1.46
2026-06-08 09:33:00,sh600493,凤竹纺织,6.27,6.31,6.32,6.27,1024,645296,0.64,0.8
2026-06-08 09:34:00,sh600493,凤竹纺织,6.31,6.32,6.34,6.31,452,285619,0.16,0.48
2026-06-08 09:35:00,sh600493,凤竹纺织,6.32,6.32,6.34,6.31,172,108766,0.0,0.47
2026-06-08 09:36:00,sh600493,凤竹纺织,6.34,6.33,6.38,6.32,731,463825,0.16,0.95
2026-06-08 09:37:00,sh600493,凤竹纺织,6.38,6.37,6.38,6.33,217,137983,0.63,0.79
2026-06-08 09:38:00,sh600493,凤竹纺织,6.36,6.35,6.37,6.33,212,134737,-0.31,0.63
2026-06-08 09:39:00,sh600493,凤竹纺织,6.34,6.39,6.39,6.34,603,384300,0.63,0.79
2026-06-08 09:40:00,sh600493,凤竹纺织,6.39,6.37,6.39,6.36,293,187004,-0.31,0.47
2026-06-08 09:41:00,sh600493,凤竹纺织,6.38,6.34,6.39,6.34,218,138733,-0.47,0.78
2026-06-08 09:42:00,sh600493,凤竹纺织,6.33,6.33,6.35,6.33,134,85034,-0.16,0.32
2026-06-08 09:43:00,sh600493,凤竹纺织,6.33,6.33,6.35,6.33,285,180420,0.0,0.32
2026-06-08 09:44:00,sh600493,凤竹纺织,6.33,6.35,6.35,6.33,169,107205,0.32,0.32
2026-06-08 09:45:00,sh600493,凤竹纺织,6.35,6.35,6.35,6.35,88,55880,0.0,0.0
2026-06-08 09:46:00,sh600493,凤竹纺织,6.34,6.33,6.36,6.33,484,306839,-0.31,0.47
2026-06-08 09:47:00,sh600493,凤竹纺织,6.34,6.33,6.35,6.33,286,181286,0.0,0.32
