datetime,code,name,open,close,high,low,volume,amount,pct_chg,amplitude
2026-06-30 09:30:00,sh603759,海天股份,6.9,6.9,6.9,6.9,19,13110,-1.0,0.0
2026-06-30 09:31:00,sh603759,海天股份,6.88,6.94,6.94,6.88,152,105157,0.58,0.87
2026-06-30 09:32:00,sh603759,海天股份,6.95,6.93,6.96,6.9,800,553668,-0.14,0.86
2026-06-30 09:33:00,sh603759,海天股份,6.91,6.94,6.94,6.9,282,195289,0.14,0.58
2026-06-30 09:34:00,sh603759,海天股份,6.9,6.86,6.9,6.86,424,291691,-1.15,0.58
2026-06-30 09:35:00,sh603759,海天股份,6.85,6.87,6.88,6.85,198,135763,0.15,0.44
2026-06-30 09:36:00,sh603759,海天股份,6.87,6.87,6.88,6.86,53,36414,0.0,0.29
2026-06-30 09:37:00,sh603759,海天股份,6.88,6.88,6.89,6.87,74,50869,0.15,0.29
2026-06-30 09:38:00,sh603759,海天股份,6.88,6.87,6.89,6.86,275,188823,-0.15,0.44
2026-06-30 09:39:00,sh603759,海天股份,6.87,6.91,6.92,6.87,136,93844,0.58,0.73
2026-06-30 09:40:00,sh603759,海天股份,6.92,6.92,6.93,6.92,159,110076,0.14,0.14
2026-06-30 09:41:00,sh603759,海天股份,6.93,6.95,6.96,6.93,373,259100,0.43,0.43
2026-06-30 09:42:00,sh603759,海天股份,6.95,6.93,6.97,6.93,835,580775,-0.29,0.58
2026-06-30 09:43:00,sh603759,海天股份,6.94,6.96,6.97,6.94,905,629073,0.43,0.43
2026-06-30 09:44:00,sh603759,海天股份,6.95,6.97,6.97,6.95,481,335210,0.14,0.29
2026-06-30 09:45:00,sh603759,海天股份,6.98,6.95,6.98,6.95,188,131027,-0.29,0.43
2026-06-30 09:46:00,sh603759,海天股份,6.95,6.93,6.95,6.92,117,81152,-0.29,0.43
2026-06-30 09:47:00,sh603759,海天股份,6.94,6.92,6.94,6.92,44,30461,-0.14,0.29
2026-06-30 09:48:00,sh603759,海天股份,6.92,6.91,6.92,6.91,163,112674,-0.14,0.14
2026-06-30 09:49:00,sh603759,海天股份,6.9,6.9,6.92,6.9,76,52487,-0.14,0.29
2026-06-30 09:50:00,sh603759,海天股份,6.9,6.87,6.9,6.87,492,339118,-0.43,0.43
2026-06-30 09:51:00,sh603759,海天股份,6.88,6.88,6.88,6.88,140,96321,0.15,0.0
2026-06-30 09:52:00,sh603759,海天股份,6.88,6.89,6.9,6.87,207,142516,0.15,0.44
2026-06-30 09:53:00,sh603759,海天股份,6.9,6.9,6.9,6.88,193,133028,0.15,0.29
2026-06-30 09:54:00,sh603759,海天股份,6.89,6.9,6.9,6.89,24,16541,0.0,0.14
2026-06-30 09:55:00,sh603759,海天股份,6.9,6.9,6.91,6.9,136,93900,0.0,0.14
2026-06-30 09:56:00,sh603759,海天股份,6.89,6.91,6.91,6.89,17,11745,0.14,0.29
2026-06-30 09:57:00,sh603759,海天股份,6.91,6.92,6.92,6.91,26,17986,0.14,0.14
2026-06-30 09:58:00,sh603759,海天股份,6.92,6.93,6.93,6.92,52,36007,0.14,0.14
2026-06-30 09:59:00,sh603759,海天股份,6.92,6.93,6.93,6.92,68,47060,0.0,0.14
2026-06-30 10:00:00,sh603759,海天股份,6.92,6.9,6.92,6.9,54,37303,-0.43,0.29
2026-06-30 10:01:00,sh603759,海天股份,6.9,6.92,6.92,6.89,48,33124,0.29,0.43
2026-06-30 10:02:00,sh603759,海天股份,6.92,6.94,6.94,6.92,111,76901,0.29,0.29
2026-06-30 10:03:00,sh603759,海天股份,6.93,6.92,6.93,6.92,115,79638,-0.29,0.14
2026-06-30 10:04:00,sh603759,海天股份,6.91,6.91,6.93,6.91,96,66400,-0.14,0.29
2026-06-30 10:05:00,sh603759,海天股份,6.92,6.93,6.94,6.92,43,29805,0.29,0.29
2026-06-30 10:06:00,sh603759,海天股份,6.93,6.91,6.93,6.91,40,27675,-0.29,0.29
2026-06-30 10:07:00,sh603759,海天股份,6.91,6.91,6.91,6.9,218,150536,0.0,0.14
2026-06-30 10:08:00,sh603759,海天股份,6.9,6.91,6.92,6.9,260,179635,0.0,0.29
2026-06-30 10:09:00,sh603759,海天股份,6.91,6.91,6.92,6.91,484,334448,0.0,0.14
2026-06-30 10:10:00,sh603759,海天股份,6.92,6.93,6.93,6.91,102,70439,0.29,0.29
2026-06-30 10:11:00,sh603759,海天股份,6.92,6.92,6.93,6.92,117,80981,-0.14,0.14
2026-06-30 10:12:00,sh603759,海天股份,6.92,6.92,6.92,6.92,66,45672,0.0,0.0
2026-06-30 10:13:00,sh603759,海天股份,6.91,6.92,6.92,6.91,27,18660,0.0,0.14
2026-06-30 10:14:00,sh603759,海天股份,6.92,6.94,6.94,6.92,379,262678,0.29,0.29
2026-06-30 10:15:00,sh603759,海天股份,6.94,6.92,6.94,6.92,163,112998,-0.29,0.29
2026-06-30 10:16:00,sh603759,海天股份,6.92,6.92,6.92,6.91,109,75427,0.0,0.14
2026-06-30 10:17:00,sh603759,海天股份,6.92,6.92,6.93,6.92,116,80273,0.0,0.14
2026-06-30 10:18:00,sh603759,海天股份,6.92,6.92,6.92,6.92,5,3458,0.0,0.0
2026-06-30 10:19:00,sh603759,海天股份,6.91,6.91,6.91,6.91,96,66336,-0.14,0.0
2026-06-30 10:20:00,sh603759,海天股份,6.9,6.91,6.91,6.9,203,140174,0.0,0.14
2026-06-30 10:21:00,sh603759,海天股份,6.92,6.92,6.93,6.92,163,112798,0.14,0.14
2026-06-30 10:22:00,sh603759,海天股份,6.91,6.9,6.92,6.9,168,116094,-0.29,0.29
2026-06-30 10:23:00,sh603759,海天股份,6.9,6.9,6.91,6.9,30,20730,0.0,0.14
2026-06-30 10:24:00,sh603759,海天股份,6.9,6.91,6.91,6.9,596,411251,0.14,0.14
2026-06-30 10:25:00,sh603759,海天股份,6.91,6.91,6.91,6.91,57,39387,0.0,0.0
2026-06-30 10:26:00,sh603759,海天股份,6.9,6.9,6.91,6.9,9,6211,-0.14,0.14
2026-06-30 10:27:00,sh603759,海天股份,6.91,6.91,6.92,6.91,174,120238,0.14,0.14
2026-06-30 10:28:00,sh603759,海天股份,6.92,6.92,6.92,6.92,50,34600,0.14,0.0
2026-06-30 10:29:00,sh603759,海天股份,6.92,6.91,6.92,6.91,127,87836,-0.14,0.14
2026-06-30 10:30:00,sh603759,海天股份,6.91,6.9,6.91,6.9,183,126424,-0.14,0.14
2026-06-30 10:31:00,sh603759,海天股份,6.91,6.88,6.91,6.88,533,367550,-0.29,0.43
2026-06-30 10:32:00,sh603759,海天股份,6.88,6.86,6.88,6.86,307,211121,-0.29,0.29
2026-06-30 10:33:00,sh603759,海天股份,6.86,6.88,6.88,6.86,87,59760,0.29,0.29
2026-06-30 10:34:00,sh603759,海天股份,6.89,6.88,6.89,6.87,52,35753,0.0,0.29
2026-06-30 10:35:00,sh603759,海天股份,6.88,6.86,6.89,6.86,701,481658,-0.29,0.44
2026-06-30 10:36:00,sh603759,海天股份,6.88,6.88,6.88,6.86,954,654778,0.29,0.29
2026-06-30 10:37:00,sh603759,海天股份,6.87,6.87,6.89,6.87,997,685324,-0.15,0.29
2026-06-30 10:38:00,sh603759,海天股份,6.87,6.87,6.88,6.86,245,168307,0.0,0.29
2026-06-30 10:39:00,sh603759,海天股份,6.87,6.88,6.88,6.86,113,77648,0.15,0.29
2026-06-30 10:40:00,sh603759,海天股份,6.87,6.87,6.88,6.87,103,70829,-0.15,0.15
2026-06-30 10:41:00,sh603759,海天股份,6.87,6.88,6.88,6.87,132,90685,0.15,0.15
2026-06-30 10:42:00,sh603759,海天股份,6.87,6.87,6.87,6.87,12,8249,-0.15,0.0
2026-06-30 10:43:00,sh603759,海天股份,6.87,6.86,6.87,6.86,122,83731,-0.15,0.15
2026-06-30 10:44:00,sh603759,海天股份,6.87,6.87,6.87,6.86,60,41194,0.15,0.15
2026-06-30 10:45:00,sh603759,海天股份,6.87,6.86,6.87,6.86,39,26760,-0.15,0.15
2026-06-30 10:46:00,sh603759,海天股份,6.87,6.87,6.88,6.87,136,93495,0.15,0.15
2026-06-30 10:47:00,sh603759,海天股份,6.88,6.88,6.88,6.88,1,688,0.15,0.0
2026-06-30 10:48:00,sh603759,海天股份,6.88,6.88,6.88,6.87,94,64640,0.0,0.15
2026-06-30 10:49:00,sh603759,海天股份,6.88,6.87,6.88,6.87,6,4124,-0.15,0.15
2026-06-30 10:50:00,sh603759,海天股份,6.88,6.88,6.88,6.88,2,1376,0.15,0.0
2026-06-30 10:51:00,sh603759,海天股份,6.87,6.87,6.87,6.87,78,53586,-0.15,0.0
2026-06-30 10:52:00,sh603759,海天股份,6.87,6.86,6.87,6.86,95,65217,-0.15,0.15
2026-06-30 10:53:00,sh603759,海天股份,6.86,6.86,6.87,6.86,165,113199,0.0,0.15
2026-06-30 10:54:00,sh603759,海天股份,6.87,6.87,6.87,6.87,9,6183,0.15,0.0
2026-06-30 10:55:00,sh603759,海天股份,6.87,6.87,6.88,6.87,44,30234,0.0,0.15
2026-06-30 10:56:00,sh603759,海天股份,6.87,6.87,6.87,6.87,12,8244,0.0,0.0
2026-06-30 10:57:00,sh603759,海天股份,6.88,6.85,6.88,6.85,222,152306,-0.29,0.44
2026-06-30 10:58:00,sh603759,海天股份,6.85,6.85,6.86,6.85,42,28791,0.0,0.15
2026-06-30 10:59:00,sh603759,海天股份,6.85,6.83,6.85,6.83,506,346554,-0.29,0.29
2026-06-30 11:00:00,sh603759,海天股份,6.83,6.84,6.84,6.83,16,10933,0.15,0.15
2026-06-30 11:01:00,sh603759,海天股份,6.84,6.85,6.85,6.84,10,6844,0.15,0.15
2026-06-30 11:02:00,sh603759,海天股份,6.85,6.85,6.85,6.84,66,45203,0.0,0.15
2026-06-30 11:03:00,sh603759,海天股份,6.85,6.84,6.85,6.84,63,43143,-0.15,0.15
2026-06-30 11:04:00,sh603759,海天股份,6.85,6.84,6.85,6.84,149,101926,0.0,0.15
2026-06-30 11:05:00,sh603759,海天股份,6.84,6.84,6.84,6.84,272,186048,0.0,0.0
2026-06-30 11:06:00,sh603759,海天股份,6.84,6.84,6.84,6.84,55,37620,0.0,0.0
2026-06-30 11:07:00,sh603759,海天股份,6.83,6.83,6.83,6.82,424,289495,-0.15,0.15
2026-06-30 11:08:00,sh603759,海天股份,6.83,6.83,6.83,6.83,22,15026,0.0,0.0
2026-06-30 11:09:00,sh603759,海天股份,6.83,6.83,6.84,6.83,65,44396,0.0,0.15
2026-06-30 11:10:00,sh603759,海天股份,6.82,6.82,6.83,6.82,85,58008,-0.15,0.15
2026-06-30 11:11:00,sh603759,海天股份,6.83,6.82,6.83,6.82,38,25948,0.0,0.15
2026-06-30 11:12:00,sh603759,海天股份,6.83,6.82,6.83,6.82,32,21829,0.0,0.15
2026-06-30 11:13:00,sh603759,海天股份,6.82,6.82,6.82,6.81,54,36826,0.0,0.15
2026-06-30 11:14:00,sh603759,海天股份,6.81,6.81,6.81,6.81,224,152544,-0.15,0.0
2026-06-30 11:15:00,sh603759,海天股份,6.81,6.82,6.82,6.81,15,10222,0.15,0.15
