datetime,code,name,open,close,high,low,volume,amount,pct_chg,amplitude
2026-06-16 09:30:00,sh600877,电科芯片,13.86,13.86,13.86,13.86,1122,1555092,0.43,0.0
2026-06-16 09:31:00,sh600877,电科芯片,13.87,13.81,13.89,13.81,4382,6069659,-0.36,0.58
2026-06-16 09:32:00,sh600877,电科芯片,13.84,13.88,13.9,13.81,6904,9573811,0.51,0.65
2026-06-16 09:33:00,sh600877,电科芯片,13.88,13.88,13.92,13.88,3148,4371619,0.0,0.29
2026-06-16 09:34:00,sh600877,电科芯片,13.88,13.84,13.9,13.84,2231,3093529,-0.29,0.43
2026-06-16 09:35:00,sh600877,电科芯片,13.82,13.71,13.82,13.65,4455,6119033,-0.94,1.23
2026-06-16 09:36:00,sh600877,电科芯片,13.7,13.81,13.81,13.69,3808,5234344,0.73,0.88
2026-06-16 09:37:00,sh600877,电科芯片,13.81,13.79,13.82,13.79,2544,3510955,-0.14,0.22
2026-06-16 09:38:00,sh600877,电科芯片,13.79,13.82,13.82,13.79,2567,3544337,0.22,0.22
2026-06-16 09:39:00,sh600877,电科芯片,13.82,13.87,13.94,13.8,3890,5393647,0.36,1.01
2026-06-16 09:40:00,sh600877,电科芯片,13.86,13.83,13.86,13.81,1214,1679665,-0.29,0.36
2026-06-16 09:41:00,sh600877,电科芯片,13.83,13.83,13.85,13.81,1556,2152238,0.0,0.29
2026-06-16 09:42:00,sh600877,电科芯片,13.84,13.81,13.85,13.81,1405,1944404,-0.14,0.29
2026-06-16 09:43:00,sh600877,电科芯片,13.82,13.82,13.83,13.8,2444,3376548,0.07,0.22
2026-06-16 09:44:00,sh600877,电科芯片,13.81,13.8,13.83,13.8,944,1303703,-0.14,0.22
2026-06-16 09:45:00,sh600877,电科芯片,13.8,13.78,13.8,13.77,961,1325181,-0.14,0.22
2026-06-16 09:46:00,sh600877,电科芯片,13.78,13.78,13.82,13.78,983,1356158,0.0,0.29
2026-06-16 09:47:00,sh600877,电科芯片,13.78,13.79,13.82,13.78,2043,2819697,0.07,0.29
